,Time 0,Time 1,Time 2,Time 3,Time 4,Time 5,Predict
1381,17.06574,17.11592,17.16636,17.21706,17.26801,17.3192,17.52618
1382,17.11592,17.16636,17.21706,17.26801,17.3192,17.37062,17.57843
1383,17.16636,17.21706,17.26801,17.3192,17.37062,17.42227,17.63086
1384,17.21706,17.26801,17.3192,17.37062,17.42227,17.47412,17.68347
1385,17.26801,17.3192,17.37062,17.42227,17.47412,17.52618,17.73624
1386,17.3192,17.37062,17.42227,17.47412,17.52618,17.57843,17.78917
1387,17.37062,17.42227,17.47412,17.52618,17.57843,17.63086,17.84225
1388,17.42227,17.47412,17.52618,17.57843,17.63086,17.68347,17.89546
1389,17.47412,17.52618,17.57843,17.63086,17.68347,17.73624,17.9488
1390,17.52618,17.57843,17.63086,17.68347,17.73624,17.78917,18.00225
1391,17.57843,17.63086,17.68347,17.73624,17.78917,17.84225,18.05581
1392,17.63086,17.68347,17.73624,17.78917,17.84225,17.89546,18.10947
1393,17.68347,17.73624,17.78917,17.84225,17.89546,17.9488,18.16322
1394,17.73624,17.78917,17.84225,17.89546,17.9488,18.00225,18.21704
1395,17.78917,17.84225,17.89546,17.9488,18.00225,18.05581,18.27093
1396,17.84225,17.89546,17.9488,18.00225,18.05581,18.10947,18.32488
1397,17.89546,17.9488,18.00225,18.05581,18.10947,18.16322,18.37887
1398,17.9488,18.00225,18.05581,18.10947,18.16322,18.21704,18.4329
1399,18.00225,18.05581,18.10947,18.16322,18.21704,18.27093,18.48696
1400,18.05581,18.10947,18.16322,18.21704,18.27093,18.32488,18.54102
1401,18.10947,18.16322,18.21704,18.27093,18.32488,18.37887,18.5951
1402,18.16322,18.21704,18.27093,18.32488,18.37887,18.4329,18.64916
1403,18.21704,18.27093,18.32488,18.37887,18.4329,18.48696,18.70321
1404,18.27093,18.32488,18.37887,18.4329,18.48696,18.54102,18.75723
1405,18.32488,18.37887,18.4329,18.48696,18.54102,18.5951,18.81121
1406,18.37887,18.4329,18.48696,18.54102,18.5951,18.64916,18.86514
1407,18.4329,18.48696,18.54102,18.5951,18.64916,18.70321,18.919
1408,18.48696,18.54102,18.5951,18.64916,18.70321,18.75723,18.97279
1409,18.54102,18.5951,18.64916,18.70321,18.75723,18.81121,19.0265
1410,18.5951,18.64916,18.70321,18.75723,18.81121,18.86514,19.08011
1411,18.64916,18.70321,18.75723,18.81121,18.86514,18.919,19.13361
1412,18.70321,18.75723,18.81121,18.86514,18.919,18.97279,19.187
1413,18.75723,18.81121,18.86514,18.919,18.97279,19.0265,19.24025
1414,18.81121,18.86514,18.919,18.97279,19.0265,19.08011,19.29335
1415,18.86514,18.919,18.97279,19.0265,19.08011,19.13361,19.3463
1416,18.919,18.97279,19.0265,19.08011,19.13361,19.187,19.39908
1417,18.97279,19.0265,19.08011,19.13361,19.187,19.24025,19.45168
1418,19.0265,19.08011,19.13361,19.187,19.24025,19.29335,19.50409
1419,19.08011,19.13361,19.187,19.24025,19.29335,19.3463,19.55629
1420,19.13361,19.187,19.24025,19.29335,19.3463,19.39908,19.60827
1421,19.187,19.24025,19.29335,19.3463,19.39908,19.45168,19.66002
1422,19.24025,19.29335,19.3463,19.39908,19.45168,19.50409,19.71153
1423,19.29335,19.3463,19.39908,19.45168,19.50409,19.55629,19.76278
1424,19.3463,19.39908,19.45168,19.50409,19.55629,19.60827,19.81376
1425,19.39908,19.45168,19.50409,19.55629,19.60827,19.66002,19.86445
1426,19.45168,19.50409,19.55629,19.60827,19.66002,19.71153,19.91485
1427,19.50409,19.55629,19.60827,19.66002,19.71153,19.76278,19.96493
1428,19.55629,19.60827,19.66002,19.71153,19.76278,19.81376,20.01469
1429,19.60827,19.66002,19.71153,19.76278,19.81376,19.86445,20.06412
1430,19.66002,19.71153,19.76278,19.81376,19.86445,19.91485,20.11319
1431,19.71153,19.76278,19.81376,19.86445,19.91485,19.96493,20.1619
1432,19.76278,19.81376,19.86445,19.91485,19.96493,20.01469,20.21022
1433,19.81376,19.86445,19.91485,19.96493,20.01469,20.06412,20.25816
1434,19.86445,19.91485,19.96493,20.01469,20.06412,20.11319,20.30569
1435,19.91485,19.96493,20.01469,20.06412,20.11319,20.1619,20.35279
1436,19.96493,20.01469,20.06412,20.11319,20.1619,20.21022,20.39947
1437,20.01469,20.06412,20.11319,20.1619,20.21022,20.25816,20.44569
1438,20.06412,20.11319,20.1619,20.21022,20.25816,20.30569,20.49145
1439,20.11319,20.1619,20.21022,20.25816,20.30569,20.35279,20.53674
1440,20.1619,20.21022,20.25816,20.30569,20.35279,20.39947,20.58153
1441,20.21022,20.25816,20.30569,20.35279,20.39947,20.44569,20.62582
1442,20.25816,20.30569,20.35279,20.39947,20.44569,20.49145,20.66959
1443,20.30569,20.35279,20.39947,20.44569,20.49145,20.53674,20.71283
1444,20.35279,20.39947,20.44569,20.49145,20.53674,20.58153,20.75552
1445,20.39947,20.44569,20.49145,20.53674,20.58153,20.62582,20.79766
1446,20.44569,20.49145,20.53674,20.58153,20.62582,20.66959,20.83922
1447,20.49145,20.53674,20.58153,20.62582,20.66959,20.71283,20.88019
1448,20.53674,20.58153,20.62582,20.66959,20.71283,20.75552,20.92056
1449,20.58153,20.62582,20.66959,20.71283,20.75552,20.79766,20.96032
1450,20.62582,20.66959,20.71283,20.75552,20.79766,20.83922,20.99946
1451,20.66959,20.71283,20.75552,20.79766,20.83922,20.88019,21.03795
1452,20.71283,20.75552,20.79766,20.83922,20.88019,20.92056,21.07579
1453,20.75552,20.79766,20.83922,20.88019,20.92056,20.96032,21.11296
1454,20.79766,20.83922,20.88019,20.92056,20.96032,20.99946,21.14946
1455,20.83922,20.88019,20.92056,20.96032,20.99946,21.03795,21.18526
1456,15.49976,15.44422,15.39015,15.33754,15.2864,15.23671,15.0525
1457,15.44422,15.39015,15.33754,15.2864,15.23671,15.18848,15.01007
1458,15.39015,15.33754,15.2864,15.23671,15.18848,15.14171,14.96907
1459,15.33754,15.2864,15.23671,15.18848,15.14171,15.09638,14.9295
1460,15.2864,15.23671,15.18848,15.14171,15.09638,15.0525,14.89136
1461,15.23671,15.18848,15.14171,15.09638,15.0525,15.01007,14.85465
1462,15.18848,15.14171,15.09638,15.0525,15.01007,14.96907,14.81934
1463,15.14171,15.09638,15.0525,15.01007,14.96907,14.9295,14.78544
1464,15.09638,15.0525,15.01007,14.96907,14.9295,14.89136,14.75293
1465,15.0525,15.01007,14.96907,14.9295,14.89136,14.85465,14.7218
1466,15.01007,14.96907,14.9295,14.89136,14.85465,14.81934,14.69205
1467,14.96907,14.9295,14.89136,14.85465,14.81934,14.78544,14.66365
1468,14.9295,14.89136,14.85465,14.81934,14.78544,14.75293,14.63661
1469,14.89136,14.85465,14.81934,14.78544,14.75293,14.7218,14.61091
1470,14.85465,14.81934,14.78544,14.75293,14.7218,14.69205,14.58652
1471,14.81934,14.78544,14.75293,14.7218,14.69205,14.66365,14.56345
1472,14.78544,14.75293,14.7218,14.69205,14.66365,14.63661,14.54167
1473,14.75293,14.7218,14.69205,14.66365,14.63661,14.61091,14.52117
1474,14.7218,14.69205,14.66365,14.63661,14.61091,14.58652,14.50194
1475,14.69205,14.66365,14.63661,14.61091,14.58652,14.56345,14.48396
1476,14.66365,14.63661,14.61091,14.58652,14.56345,14.54167,14.46721
1477,14.63661,14.61091,14.58652,14.56345,14.54167,14.52117,14.45169
1478,14.61091,14.58652,14.56345,14.54167,14.52117,14.50194,14.43738
1479,14.58652,14.56345,14.54167,14.52117,14.50194,14.48396,14.42427
1480,14.56345,14.54167,14.52117,14.50194,14.48396,14.46721,14.41233
1481,14.54167,14.52117,14.50194,14.48396,14.46721,14.45169,14.40156
1482,14.52117,14.50194,14.48396,14.46721,14.45169,14.43738,14.39194
1483,14.50194,14.48396,14.46721,14.45169,14.43738,14.42427,14.38345
1484,14.48396,14.46721,14.45169,14.43738,14.42427,14.41233,14.37609
1485,14.46721,14.45169,14.43738,14.42427,14.41233,14.40156,14.36984
1486,14.45169,14.43738,14.42427,14.41233,14.40156,14.39194,14.36469
1487,14.43738,14.42427,14.41233,14.40156,14.39194,14.38345,14.36062
1488,14.42427,14.41233,14.40156,14.39194,14.38345,14.37609,14.35762
1489,14.41233,14.40156,14.39194,14.38345,14.37609,14.36984,14.35567
1490,14.40156,14.39194,14.38345,14.37609,14.36984,14.36469,14.35478
1491,14.39194,14.38345,14.37609,14.36984,14.36469,14.36062,14.35491
1492,14.38345,14.37609,14.36984,14.36469,14.36062,14.35762,14.35606
1493,14.37609,14.36984,14.36469,14.36062,14.35762,14.35567,14.35823
1494,14.36984,14.36469,14.36062,14.35762,14.35567,14.35478,14.36138
1495,14.36469,14.36062,14.35762,14.35567,14.35478,14.35491,14.36552
1496,14.36062,14.35762,14.35567,14.35478,14.35491,14.35606,14.37063
1497,14.35762,14.35567,14.35478,14.35491,14.35606,14.35823,14.3767
1498,14.35567,14.35478,14.35491,14.35606,14.35823,14.36138,14.38372
1499,14.35478,14.35491,14.35606,14.35823,14.36138,14.36552,14.39168
1500,14.35491,14.35606,14.35823,14.36138,14.36552,14.37063,14.40056
1501,14.35606,14.35823,14.36138,14.36552,14.37063,14.3767,14.41035
1502,14.35823,14.36138,14.36552,14.37063,14.3767,14.38372,14.42104
1503,14.36138,14.36552,14.37063,14.3767,14.38372,14.39168,14.43263
1504,14.36552,14.37063,14.3767,14.38372,14.39168,14.40056,14.44509
1505,14.37063,14.3767,14.38372,14.39168,14.40056,14.41035,14.45842
1506,14.3767,14.38372,14.39168,14.40056,14.41035,14.42104,14.47261
1507,14.38372,14.39168,14.40056,14.41035,14.42104,14.43263,14.48765
1508,14.39168,14.40056,14.41035,14.42104,14.43263,14.44509,14.50352
1509,14.40056,14.41035,14.42104,14.43263,14.44509,14.45842,14.52021
1510,14.41035,14.42104,14.43263,14.44509,14.45842,14.47261,14.53772
1511,14.42104,14.43263,14.44509,14.45842,14.47261,14.48765,14.55603
1512,14.43263,14.44509,14.45842,14.47261,14.48765,14.50352,14.57513
1513,14.44509,14.45842,14.47261,14.48765,14.50352,14.52021,14.59501
1514,14.45842,14.47261,14.48765,14.50352,14.52021,14.53772,14.61566
1515,14.47261,14.48765,14.50352,14.52021,14.53772,14.55603,14.63706
1516,14.48765,14.50352,14.52021,14.53772,14.55603,14.57513,14.65922
1517,14.50352,14.52021,14.53772,14.55603,14.57513,14.59501,14.68211
1518,14.52021,14.53772,14.55603,14.57513,14.59501,14.61566,14.70572
1519,14.53772,14.55603,14.57513,14.59501,14.61566,14.63706,14.73005
1520,14.55603,14.57513,14.59501,14.61566,14.63706,14.65922,14.75508
1521,14.57513,14.59501,14.61566,14.63706,14.65922,14.68211,14.78081
1522,14.59501,14.61566,14.63706,14.65922,14.68211,14.70572,14.80722
1523,14.61566,14.63706,14.65922,14.68211,14.70572,14.73005,14.8343
1524,14.63706,14.65922,14.68211,14.70572,14.73005,14.75508,14.86204
1525,14.65922,14.68211,14.70572,14.73005,14.75508,14.78081,14.89043
1526,14.68211,14.70572,14.73005,14.75508,14.78081,14.80722,14.91946
1527,14.70572,14.73005,14.75508,14.78081,14.80722,14.8343,14.94911
1528,14.73005,14.75508,14.78081,14.80722,14.8343,14.86204,14.97938
1529,14.75508,14.78081,14.80722,14.8343,14.86204,14.89043,15.01026
1530,14.78081,14.80722,14.8343,14.86204,14.89043,14.91946,15.04173
1531,14.80722,14.8343,14.86204,14.89043,14.91946,14.94911,15.07378
1532,14.8343,14.86204,14.89043,14.91946,14.94911,14.97938,15.10641
1533,14.86204,14.89043,14.91946,14.94911,14.97938,15.01026,15.1396
1534,14.89043,14.91946,14.94911,14.97938,15.01026,15.04173,15.17334
1535,14.91946,14.94911,14.97938,15.01026,15.04173,15.07378,15.20762
1536,14.94911,14.97938,15.01026,15.04173,15.07378,15.10641,15.24242
1537,14.97938,15.01026,15.04173,15.07378,15.10641,15.1396,15.27775
1538,15.01026,15.04173,15.07378,15.10641,15.1396,15.17334,15.31358
1539,15.04173,15.07378,15.10641,15.1396,15.17334,15.20762,15.3499
1540,15.07378,15.10641,15.1396,15.17334,15.20762,15.24242,15.38671
1541,15.10641,15.1396,15.17334,15.20762,15.24242,15.27775,15.42399
1542,15.1396,15.17334,15.20762,15.24242,15.27775,15.31358,15.46173
1543,15.17334,15.20762,15.24242,15.27775,15.31358,15.3499,15.49992
1544,15.20762,15.24242,15.27775,15.31358,15.3499,15.38671,15.53855
1545,15.24242,15.27775,15.31358,15.3499,15.38671,15.42399,15.57761
1546,15.27775,15.31358,15.3499,15.38671,15.42399,15.46173,15.61709
1547,15.31358,15.3499,15.38671,15.42399,15.46173,15.49992,15.65696
1548,15.3499,15.38671,15.42399,15.46173,15.49992,15.53855,15.69724
1549,15.38671,15.42399,15.46173,15.49992,15.53855,15.57761,15.73789
1550,15.42399,15.46173,15.49992,15.53855,15.57761,15.61709,15.77891
1551,15.46173,15.49992,15.53855,15.57761,15.61709,15.65696,15.8203
1552,15.49992,15.53855,15.57761,15.61709,15.65696,15.69724,15.86203
1553,15.53855,15.57761,15.61709,15.65696,15.69724,15.73789,15.9041
1554,15.57761,15.61709,15.65696,15.69724,15.73789,15.77891,15.94649
1555,15.61709,15.65696,15.69724,15.73789,15.77891,15.8203,15.98919
1556,15.65696,15.69724,15.73789,15.77891,15.8203,15.86203,16.0322
1557,15.69724,15.73789,15.77891,15.8203,15.86203,15.9041,16.07549
1558,15.73789,15.77891,15.8203,15.86203,15.9041,15.94649,16.11907
1559,15.77891,15.8203,15.86203,15.9041,15.94649,15.98919,16.1629
1560,15.8203,15.86203,15.9041,15.94649,15.98919,16.0322,16.207
1561,15.86203,15.9041,15.94649,15.98919,16.0322,16.07549,16.25134
1562,15.9041,15.94649,15.98919,16.0322,16.07549,16.11907,16.2959
1563,15.94649,15.98919,16.0322,16.07549,16.11907,16.1629,16.34069
1564,15.98919,16.0322,16.07549,16.11907,16.1629,16.207,16.38568
1565,16.0322,16.07549,16.11907,16.1629,16.207,16.25134,16.43087
1566,16.07549,16.11907,16.1629,16.207,16.25134,16.2959,16.47625
1567,16.11907,16.1629,16.207,16.25134,16.2959,16.34069,16.52179
1568,16.1629,16.207,16.25134,16.2959,16.34069,16.38568,16.5675
1569,16.207,16.25134,16.2959,16.34069,16.38568,16.43087,16.61335
1570,16.25134,16.2959,16.34069,16.38568,16.43087,16.47625,16.65934
1571,16.2959,16.34069,16.38568,16.43087,16.47625,16.52179,16.70546
1572,16.34069,16.38568,16.43087,16.47625,16.52179,16.5675,16.75168
1573,16.38568,16.43087,16.47625,16.52179,16.5675,16.61335,16.79801
1574,16.43087,16.47625,16.52179,16.5675,16.61335,16.65934,16.84442
1575,16.47625,16.52179,16.5675,16.61335,16.65934,16.70546,16.89091
1576,16.52179,16.5675,16.61335,16.65934,16.70546,16.75168,16.93746
1577,16.5675,16.61335,16.65934,16.70546,16.75168,16.79801,16.98407
1578,16.61335,16.65934,16.70546,16.75168,16.79801,16.84442,17.03071
1579,16.65934,16.70546,16.75168,16.79801,16.84442,16.89091,17.07738
1580,16.70546,16.75168,16.79801,16.84442,16.89091,16.93746,17.12407
1581,16.75168,16.79801,16.84442,16.89091,16.93746,16.98407,17.17076
1582,16.79801,16.84442,16.89091,16.93746,16.98407,17.03071,17.21744
1583,16.84442,16.89091,16.93746,16.98407,17.03071,17.07738,17.26409
1584,16.89091,16.93746,16.98407,17.03071,17.07738,17.12407,17.31072
1585,16.93746,16.98407,17.03071,17.07738,17.12407,17.17076,17.35729
1586,16.98407,17.03071,17.07738,17.12407,17.17076,17.21744,17.40381
1587,17.03071,17.07738,17.12407,17.17076,17.21744,17.26409,17.45026
1588,17.07738,17.12407,17.17076,17.21744,17.26409,17.31072,17.49662
1589,17.12407,17.17076,17.21744,17.26409,17.31072,17.35729,17.54289
1590,17.17076,17.21744,17.26409,17.31072,17.35729,17.40381,17.58905
1591,17.21744,17.26409,17.31072,17.35729,17.40381,17.45026,17.63509
1592,17.26409,17.31072,17.35729,17.40381,17.45026,17.49662,17.68099
1593,17.31072,17.35729,17.40381,17.45026,17.49662,17.54289,17.72675
1594,17.35729,17.40381,17.45026,17.49662,17.54289,17.58905,17.77236
1595,17.40381,17.45026,17.49662,17.54289,17.58905,17.63509,17.81779
1596,17.45026,17.49662,17.54289,17.58905,17.63509,17.68099,17.86304
1597,17.49662,17.54289,17.58905,17.63509,17.68099,17.72675,17.90809
1598,17.54289,17.58905,17.63509,17.68099,17.72675,17.77236,17.95294
1599,17.58905,17.63509,17.68099,17.72675,17.77236,17.81779,17.99756
1600,17.63509,17.68099,17.72675,17.77236,17.81779,17.86304,18.04195
1601,17.68099,17.72675,17.77236,17.81779,17.86304,17.90809,18.0861
1602,17.72675,17.77236,17.81779,17.86304,17.90809,17.95294,18.12998
1603,17.77236,17.81779,17.86304,17.90809,17.95294,17.99756,18.1736
1604,17.81779,17.86304,17.90809,17.95294,17.99756,18.04195,18.21693
1605,17.86304,17.90809,17.95294,17.99756,18.04195,18.0861,18.25996
1606,17.90809,17.95294,17.99756,18.04195,18.0861,18.12998,18.30269
1607,17.95294,17.99756,18.04195,18.0861,18.12998,18.1736,18.3451
1608,17.99756,18.04195,18.0861,18.12998,18.1736,18.21693,18.38717
1609,18.04195,18.0861,18.12998,18.1736,18.21693,18.25996,18.42889
1610,18.0861,18.12998,18.1736,18.21693,18.25996,18.30269,18.47025
1611,18.12998,18.1736,18.21693,18.25996,18.30269,18.3451,18.51124
1612,18.1736,18.21693,18.25996,18.30269,18.3451,18.38717,18.55184
1613,18.21693,18.25996,18.30269,18.3451,18.38717,18.42889,18.59205
1614,18.25996,18.30269,18.3451,18.38717,18.42889,18.47025,18.63184
1615,18.30269,18.3451,18.38717,18.42889,18.47025,18.51124,18.67121
1616,18.3451,18.38717,18.42889,18.47025,18.51124,18.55184,18.71015
1617,18.38717,18.42889,18.47025,18.51124,18.55184,18.59205,18.74863
1618,18.42889,18.47025,18.51124,18.55184,18.59205,18.63184,18.78665
1619,18.47025,18.51124,18.55184,18.59205,18.63184,18.67121,18.82419
1620,18.51124,18.55184,18.59205,18.63184,18.67121,18.71015,18.86125
1621,18.55184,18.59205,18.63184,18.67121,18.71015,18.74863,18.8978
1622,18.59205,18.63184,18.67121,18.71015,18.74863,18.78665,18.93384
1623,18.63184,18.67121,18.71015,18.74863,18.78665,18.82419,18.96935
1624,18.67121,18.71015,18.74863,18.78665,18.82419,18.86125,19.00432
1625,18.71015,18.74863,18.78665,18.82419,18.86125,18.8978,19.03874
1626,18.74863,18.78665,18.82419,18.86125,18.8978,18.93384,19.07258
1627,18.78665,18.82419,18.86125,18.8978,18.93384,18.96935,19.10585
1628,18.82419,18.86125,18.8978,18.93384,18.96935,19.00432,19.13852
1629,18.86125,18.8978,18.93384,18.96935,19.00432,19.03874,19.17059
1630,18.8978,18.93384,18.96935,19.00432,19.03874,19.07258,19.20204
1631,18.93384,18.96935,19.00432,19.03874,19.07258,19.10585,19.23285
1632,18.96935,19.00432,19.03874,19.07258,19.10585,19.13852,19.26301
1633,19.00432,19.03874,19.07258,19.10585,19.13852,19.17059,19.29252
1634,19.03874,19.07258,19.10585,19.13852,19.17059,19.20204,19.32135
1635,19.07258,19.10585,19.13852,19.17059,19.20204,19.23285,19.34949
1636,19.10585,19.13852,19.17059,19.20204,19.23285,19.26301,19.37693
1637,19.13852,19.17059,19.20204,19.23285,19.26301,19.29252,19.40366
1638,19.17059,19.20204,19.23285,19.26301,19.29252,19.32135,19.42965
1639,19.20204,19.23285,19.26301,19.29252,19.32135,19.34949,19.45491
1640,19.23285,19.26301,19.29252,19.32135,19.34949,19.37693,19.47941
1641,19.26301,19.29252,19.32135,19.34949,19.37693,19.40366,19.50314
1642,19.29252,19.32135,19.34949,19.37693,19.40366,19.42965,19.52608
1643,19.32135,19.34949,19.37693,19.40366,19.42965,19.45491,19.54823
1644,19.34949,19.37693,19.40366,19.42965,19.45491,19.47941,19.56957
1645,19.37693,19.40366,19.42965,19.45491,19.47941,19.50314,19.59008
1646,19.40366,19.42965,19.45491,19.47941,19.50314,19.52608,19.60975
1647,19.42965,19.45491,19.47941,19.50314,19.52608,19.54823,19.62857
1648,19.45491,19.47941,19.50314,19.52608,19.54823,19.56957,19.64651
1649,19.47941,19.50314,19.52608,19.54823,19.56957,19.59008,19.66358
1650,19.50314,19.52608,19.54823,19.56957,19.59008,19.60975,19.67975
1651,19.52608,19.54823,19.56957,19.59008,19.60975,19.62857,19.695
1652,19.54823,19.56957,19.59008,19.60975,19.62857,19.64651,19.70933
1653,19.56957,19.59008,19.60975,19.62857,19.64651,19.66358,19.72272
1654,19.59008,19.60975,19.62857,19.64651,19.66358,19.67975,19.73516
1655,19.60975,19.62857,19.64651,19.66358,19.67975,19.695,19.74662
1656,19.62857,19.64651,19.66358,19.67975,19.695,19.70933,19.7571
1657,19.64651,19.66358,19.67975,19.695,19.70933,19.72272,19.76658
1658,19.66358,19.67975,19.695,19.70933,19.72272,19.73516,19.77505
1659,19.67975,19.695,19.70933,19.72272,19.73516,19.74662,19.78248
1660,19.695,19.70933,19.72272,19.73516,19.74662,19.7571,19.78887
1661,19.70933,19.72272,19.73516,19.74662,19.7571,19.76658,19.7942
1662,19.72272,19.73516,19.74662,19.7571,19.76658,19.77505,19.79846
1663,19.73516,19.74662,19.7571,19.76658,19.77505,19.78248,19.80162
1664,16.54777,16.49443,16.4426,16.39224,16.34334,16.29584,16.11933
1665,16.49443,16.4426,16.39224,16.34334,16.29584,16.24972,16.07843
1666,16.4426,16.39224,16.34334,16.29584,16.24972,16.20495,16.03876
1667,16.39224,16.34334,16.29584,16.24972,16.20495,16.1615,16.0003
1668,16.34334,16.29584,16.24972,16.20495,16.1615,16.11933,15.96304
1669,16.29584,16.24972,16.20495,16.1615,16.11933,16.07843,15.92695
1670,16.24972,16.20495,16.1615,16.11933,16.07843,16.03876,15.89203
1671,16.20495,16.1615,16.11933,16.07843,16.03876,16.0003,15.85824
1672,16.1615,16.11933,16.07843,16.03876,16.0003,15.96304,15.82559
1673,16.11933,16.07843,16.03876,16.0003,15.96304,15.92695,15.79406
1674,16.07843,16.03876,16.0003,15.96304,15.92695,15.89203,15.76364
1675,16.03876,16.0003,15.96304,15.92695,15.89203,15.85824,15.73434
1676,16.0003,15.96304,15.92695,15.89203,15.85824,15.82559,15.70614
1677,15.96304,15.92695,15.89203,15.85824,15.82559,15.79406,15.67904
1678,15.92695,15.89203,15.85824,15.82559,15.79406,15.76364,15.65305
1679,15.89203,15.85824,15.82559,15.79406,15.76364,15.73434,15.62817
1680,15.85824,15.82559,15.79406,15.76364,15.73434,15.70614,15.60441
1681,15.82559,15.79406,15.76364,15.73434,15.70614,15.67904,15.58176
1682,15.79406,15.76364,15.73434,15.70614,15.67904,15.65305,15.56025
1683,15.76364,15.73434,15.70614,15.67904,15.65305,15.62817,15.53987
